created_at,full_text,id_str,lang,sentiment_result,sentiment,score
2025-06-18 02:21:10+00:00,$BBRI ora tahan banting koyone...hmm,1935160831106527719,in,"{'label': 'positive', 'score': 0.4566479027271271}",positive,0.4566479027271271
2025-06-18 01:25:59+00:00,@profesor_saham Sikat Emas BBRI BBCA BMRI UNTR PGAS dan PTBA dan jangan lupa 1 biji McLaren Prof biar gak ditanyain warnanya apa,1935146942419685550,in,"{'label': 'neutral', 'score': 0.9980423450469971}",neutral,0.9980423450469971
2025-06-18 01:23:01+00:00,@profesor_saham Saham ASII BBRI ADARO Crypto,1935146196391313745,in,"{'label': 'neutral', 'score': 0.9966439008712769}",neutral,0.9966439008712769
2025-06-18 01:00:39+00:00,@nael_idrx up next BBCA BBRI BBNI BMRI,1935140570948846068,in,"{'label': 'neutral', 'score': 0.9972403049468994}",neutral,0.9972403049468994
2025-06-18 00:52:57+00:00,@ysmammri get that bag suh!!,1935138630915240064,in,"{'label': 'neutral', 'score': 0.952519416809082}",neutral,0.952519416809082
2025-06-17 22:40:10+00:00,BERITA POPULER: Saham BNI (BBNI) Diborong Asing hingga BBRI Terkena Tekanan Jual https://t.co/o1IwLbQ4pH,1935105213385285976,in,"{'label': 'neutral', 'score': 0.9950904846191406}",neutral,0.9950904846191406
2025-06-17 14:53:15+00:00,$DSNG nunggu exdate aja $RAJA trendline $BMRI trendline $BBRI ada gap (ya walaupun bisa ga ketutup) https://t.co/4T0w5unYTi,1934987712312057935,in,"{'label': 'neutral', 'score': 0.9488134980201721}",neutral,0.9488134980201721
2025-06-17 14:41:10+00:00,jadi bagaimana investasi saham yang baik? investasi saham yang baik adalah sesuai dengan plan-mu bukan terpengaruh omongan orang. Kalau ini strategi investasiku: https://t.co/KC2EaXEdil $TPIA $ANTM $BBRI,1934984670976061489,in,"{'label': 'positive', 'score': 0.7438117265701294}",positive,0.7438117265701294
2025-06-17 14:41:08+00:00,Namun saat kinerja BBRI turnaround di 2026 dengan asumsi suku bunga lebih rendah dan ekonomi lebih baik serta sahamnya bisa kembali ke Rp6.000 mungkin saham BBRI dipuja-puja.,1934984662671298591,in,"{'label': 'positive', 'score': 0.9306665062904358}",positive,0.9306665062904358
2025-06-17 14:41:07+00:00,Hal serupa mungkin bisa terulang di saham big bank seperti $BBRI yang terus dimaki-maki dalam dua tahun terakhir.,1934984659324256593,in,"{'label': 'neutral', 'score': 0.578223466873169}",neutral,0.578223466873169
2025-06-17 13:54:22+00:00,BBRI ke 5000 aja udh gapapa gaperlu ath dulu,1934972893349449787,in,"{'label': 'neutral', 'score': 0.987466037273407}",neutral,0.987466037273407
2025-06-17 12:11:43+00:00,Saham itu bukan grafik tapi bisnis. Kebanyakan orang baru belajar saham langsung buka grafik. Padahal yang kamu beli itu bisnis bukan gambar. Contoh ya Beli GOTO itu sama aja kamu beli perusahaan yang lagi bakar duit tiap kuartal. Beli BBRI? Kamu beli mesin uang dengan https://t.co/r1lNZ7bYBU,1934947061067350311,in,"{'label': 'negative', 'score': 0.8598244190216064}",negative,0.8598244190216064
2025-06-17 11:08:30+00:00,Analisa untuk saham BBRI saat ini sedang retrace setelah sebelumnya berhasil break struktur (BOS) dan mencetak CHoCH menandakan potensi awal reversal dari tren turun yang cukup panjang. Harga kini kembali masuk ke 50% Discount Zone area yang ideal untuk mencari peluang buy https://t.co/BnghxFtehG,1934931149606015185,in,"{'label': 'neutral', 'score': 0.945760190486908}",neutral,0.945760190486908
2025-06-17 09:25:40+00:00,Saham BBRI Turun Lagi Gara-gara Apa? https://t.co/MlPAz0xJ0l via @InvestorID,1934905274160304139,in,"{'label': 'neutral', 'score': 0.9917272329330444}",neutral,0.9917272329330444
2025-06-17 09:18:45+00:00,@hereforsungjin IYAAAA di BBNI sm BMRI tp udah puas bgt jual beli di BBRI (yg gak nyangkut wkt itu lol),1934903530806235232,in,"{'label': 'positive', 'score': 0.9765356183052063}",positive,0.9765356183052063
2025-06-17 07:18:33+00:00,Danantara siap suntik Rp 130 T buat Program 3 Juta Rumah yg bersumber dari BMRI BBRI BBNI BBTN BRIS kita lihat bagaimana nanti dampaknya thd emiten2 ini. Danantara Siap Suntik Rp 130 T buat Program 3 Juta Rumah https://t.co/FNrwNzmj9e,1934873283926872344,in,"{'label': 'neutral', 'score': 0.9932289123535156}",neutral,0.9932289123535156
2025-06-17 05:38:47+00:00,Yap! Kaget harga skin cs naik drastis dulu perasaan 2jtan (2022) sekarang 5-6jt gainnya lebih oke dari saham BBRI Well kayanya orang yg dulu ngomong invest ke skin game bisa beneran cuan deh tau gitu beli skin banyak bukan beli BBRI wkwkwk https://t.co/3AWbQ5VGBr,1934848177816887402,in,"{'label': 'negative', 'score': 0.9380141496658325}",negative,0.9380141496658325
2025-06-17 03:51:18+00:00,@tanyarlfes Saham lahhh BBRI PTBA ANTM,1934821128616476965,in,"{'label': 'neutral', 'score': 0.9881738424301147}",neutral,0.9881738424301147
2025-06-17 03:05:39+00:00,Wujudkan Jurnalis Berkualitas BRI Fellowship Journalism 2025 Berikan Beasiswa Pascasarjana kepada 45 Jurnalis... #bri #bbri #brifellowshipjournalism #beasiswa #pascasarjana https://t.co/LbeEHwqYUo https://t.co/8NkASL17Cd,1934809637863477754,in,"{'label': 'neutral', 'score': 0.9470817446708679}",neutral,0.9470817446708679
2025-06-17 02:14:52+00:00,$BBRI mulai ada tanda2 rebound. Boleh beli cicil dgn support 3960. Target 4200. Disclaimer On https://t.co/yFJUr5UnQg,1934796859337494931,in,"{'label': 'neutral', 'score': 0.9798484444618225}",neutral,0.9798484444618225
2025-06-17 02:09:08+00:00,@Ddarwin889 Bbni 5000 pas bbri 4300 pass,1934795414919881061,in,"{'label': 'neutral', 'score': 0.9988884329795837}",neutral,0.9988884329795837
2025-06-17 02:00:49+00:00,@tanyarlfes Saham bbri wkwk,1934793322025111898,in,"{'label': 'neutral', 'score': 0.9899001717567444}",neutral,0.9899001717567444
2025-06-17 01:16:33+00:00,@tanyarlfes Masukin aja saham semua ke perusahaan yang punya deviden besar kek BBRI PTBA dll,1934782181945299257,in,"{'label': 'neutral', 'score': 0.959322988986969}",neutral,0.959322988986969
2025-06-16 23:55:07+00:00,BBRI Kenapa? Padahal Targetnya Segini https://t.co/VErkfWbUFP,1934761690672820270,in,"{'label': 'negative', 'score': 0.9862911105155945}",negative,0.9862911105155945
2025-06-16 23:51:44+00:00,BBRI Kenapa? Padahal Targetnya Segini https://t.co/VErkfWcsvn via @InvestorID,1934760837627171010,in,"{'label': 'neutral', 'score': 0.6046203970909119}",neutral,0.6046203970909119
2025-06-16 23:15:50+00:00,#kafeinvestor #BBRI 3990 mulai menyentuh gap 3960-3840‼️,1934751803259932739,in,"{'label': 'neutral', 'score': 0.9923402070999146}",neutral,0.9923402070999146
2025-06-16 16:26:42+00:00,Mending bbri apa bmri ya buat jangka panjang hmmm.,1934648840117969005,in,"{'label': 'negative', 'score': 0.9885194897651672}",negative,0.9885194897651672
2025-06-16 12:45:20+00:00,@Saham_fess BBRI . Jangan ya. Beli ITMG PTBA aja,1934593133729509710,in,"{'label': 'neutral', 'score': 0.9558453559875488}",neutral,0.9558453559875488
2025-06-16 11:51:56+00:00,beli saham bank aja kyk bbri dan bbca,1934579694374138159,in,"{'label': 'neutral', 'score': 0.9980679154396057}",neutral,0.9980679154396057
2025-06-16 09:08:33+00:00,@dizdle Yakin masih pegang BBRI?,1934538576412442936,in,"{'label': 'neutral', 'score': 0.9069157838821411}",neutral,0.9069157838821411
2025-06-16 08:28:44+00:00,Wow bbri kepala 3 lagi,1934528558103454020,in,"{'label': 'negative', 'score': 0.5223576426506042}",negative,0.5223576426506042
2025-06-16 04:52:19+00:00,Transaksi Nego Jumbo Saham BBRI Target Harganya Segini https://t.co/lpNHFRRYgT lewat @InvestorID,1934474094671790463,in,"{'label': 'neutral', 'score': 0.9984455704689026}",neutral,0.9984455704689026
2025-06-16 03:57:57+00:00,67 Ribu Desa Terjangkau AgenBRILink Perkuat Inklusi Keuangan Nasional... #bri #bbri #agenbrilink #inklusi #keuangan #nasioanl https://t.co/FUy71QJ49g https://t.co/uSyqa7ru5x,1934460411744805316,in,"{'label': 'neutral', 'score': 0.9200464487075806}",neutral,0.9200464487075806
2025-06-16 03:41:07+00:00,@Azizi84298063 @Saham_fess mostly bbri sama bmri ,1934456177720705047,in,"{'label': 'neutral', 'score': 0.9691094756126404}",neutral,0.9691094756126404
2025-06-16 01:46:23+00:00,@Saham_fess BBRI BBCA,1934427302529831054,in,"{'label': 'neutral', 'score': 0.9898027777671814}",neutral,0.9898027777671814
2025-06-16 00:36:53+00:00,@Saham_fess Klo dari emiten udah bagus. Tergantung dr Planning Tradingnya mau CutLoss berapa %. Klo punya dana yg kuat dan fundamental bagus hold aja atau serok mumpung harga terkoreksi Tapi klo dari pribadi aku ga milih ASII dan TLKM utk saat ini. BBRI sama BBCA fundamental msh bagus.,1934409814341558335,in,"{'label': 'positive', 'score': 0.8570517897605896}",positive,0.8570517897605896
2025-06-15 23:57:50+00:00,https://t.co/COdPDlKqVU bbri bbca byan tlkm adro masuk kategori perusahaan skala global 2000 Forbes: investasi saham CUAN BY JO per April 2025: fundamental saham2 tsb OK dahsyat: THS bisa beda seh: yang penting CUTE plus ya seh:,1934399986017693740,in,"{'label': 'neutral', 'score': 0.7361925840377808}",neutral,0.7361925840377808
2025-06-15 19:33:27+00:00,@Saham_fess Jual semua ganti ke bbri Astra bakal makin ancur digempur otomotif cina &amp; daya beli buat produk jepang makin rendah. Telkom aku ga percaya sama direksinya ada banyak yg ketauan korupsi ya kalo warga sipil aja ga percaya gmn asing(?),1934333452213522914,in,"{'label': 'negative', 'score': 0.9975610971450806}",negative,0.9975610971450806
2025-06-15 15:08:17+00:00,@dagnaaf @Saham_fess @grok Buatkan perbandingan big bank BBRI BMRI dan BBCA dari CAGR dan Npm 10 tahun terakhir.,1934266720270819759,in,"{'label': 'neutral', 'score': 0.7999866604804993}",neutral,0.7999866604804993
2025-06-15 14:56:13+00:00,BBRI area ini sangat menarik entry sampai 3840 https://t.co/BdgjAKUBem,1934263684643393652,in,"{'label': 'positive', 'score': 0.7361772060394287}",positive,0.7361772060394287
2025-06-15 14:14:30+00:00,@clayiskoro @Saham_fess Mas kalo BBRI gimana oke kah?,1934253184597553417,in,"{'label': 'neutral', 'score': 0.9807198643684387}",neutral,0.9807198643684387
2025-06-15 13:44:48+00:00,@Saham_fess BBRI BMRI ANTM 3 andalan sahamku,1934245712059052033,in,"{'label': 'neutral', 'score': 0.9943327903747559}",neutral,0.9943327903747559
2025-06-15 13:08:12+00:00,@Saham_fess Bbri sm astra sih masih oke ya buat di hold klo Telkom kurang keknya,1934236499069022265,in,"{'label': 'neutral', 'score': 0.99184250831604}",neutral,0.99184250831604
2025-06-15 12:56:50+00:00,@Saham_fess BBRI atau ITMG,1934233640281817389,in,"{'label': 'neutral', 'score': 0.9974429607391357}",neutral,0.9974429607391357
2025-06-15 11:46:42+00:00,@Saham_fess Hold dulu semua bluechip &amp; masih oke jangka panjang. Tapi ASII terlalu besar porsinya bisa switch sebagian ke sektor lain (consumer/tech). BBRI &amp; TLKM: tetap worth di-hold. Kalau ada cash mending average down pelan-pelan aja.,1934215989664874860,in,"{'label': 'neutral', 'score': 0.41778090596199036}",neutral,0.41778090596199036
2025-06-15 10:32:47+00:00,@Saham_fess bbri lesu kenapa ya? suku bunga lagi turun padahal,1934197387939246466,in,"{'label': 'negative', 'score': 0.6365216374397278}",negative,0.6365216374397278
2025-06-15 10:18:15+00:00,BBRI dan BMRI Beda Nasib #infosaham #saham #investasi https://t.co/11TlRvlNlh,1934193729285529676,in,"{'label': 'neutral', 'score': 0.9970563650131226}",neutral,0.9970563650131226
2025-06-15 09:45:34+00:00,@Saham_fess BBRI bisa tambah muatan sebentar lagi menuju bottom.,1934185504557457764,in,"{'label': 'neutral', 'score': 0.9931708574295044}",neutral,0.9931708574295044
2025-06-15 08:45:32+00:00,@Saham_fess Mirip porto kita bedanya aku gapunya TLKM dan masih ijo karna masuknya maret-april. ASII kayalnya bakal trun terus sih itu BBRI avarge down.,1934170398759010773,in,"{'label': 'negative', 'score': 0.6923470497131348}",negative,0.6923470497131348
2025-06-15 08:42:52+00:00,@Saham_fess kalau aku jadi kamu ya nder = 1. $BBRI aku cutloss aja ️ 2. kamu harus raise cash minimal 20% total porto kamu caranya a. top up lagi b. cutloss sebagian dari $ASII sama $TLKM kamu 3. cari 1 high quality trading setup probabilitas win tinggi kamu bisa liat disini ⤵️,1934169727074803911,in,"{'label': 'neutral', 'score': 0.9602799415588379}",neutral,0.9602799415588379
2025-06-15 06:06:40+00:00,@Saham_fess Klo utk long-term ASII n BBRI hold aja n avg down pas d support TLKM CL.,1934130416531001789,in,"{'label': 'neutral', 'score': 0.9889543056488037}",neutral,0.9889543056488037
2025-06-15 06:03:07+00:00,@kompascom Dulu banyak manajer sekuritas yg saranin beli saham utama perusahaan yg kapitalisasinya tinggi bbca bmri bbri ggrm asii Makanya harga saham gg bisa sampe tinggi banget Kalo sampe saham gg turun ya berarti ekonomi melemah,1934129525069369509,in,"{'label': 'neutral', 'score': 0.927910327911377}",neutral,0.927910327911377
2025-06-15 05:12:05+00:00,@Saham_fess ASII masih worth it Krn lini bisnisny very diverse BBRI kalo nonton ko Leon Hartono ceruk marketny org kls bawah yg kreditny disalahgunakan utk judol walau fun factny diborong LKH sedangkan TLKM jual aj krn sector technology terlalu volatile ditambah fundamentalny jg jelek,1934116681103843523,in,"{'label': 'negative', 'score': 0.6951186060905457}",negative,0.6951186060905457
2025-06-15 05:07:27+00:00,@Saham_fess Tujuan awal nya mau jangka pendek apa jangka panjang? Klo jangka panjang mah santuy aja nderr. Aku juga pegang bbri itu avg km lumayan tinggi bisa fokus avg down. Semangat nderr,1934115513430573137,in,"{'label': 'positive', 'score': 0.8650389313697815}",positive,0.8650389313697815
2025-06-15 04:40:57+00:00,beberapa watchlist untuk minggu depan raja dan pgas semoga bisa tembus resistence bbri dan aadi lagi murah https://t.co/E7JwvAfdWD,1934108847372956093,in,"{'label': 'neutral', 'score': 0.890315592288971}",neutral,0.890315592288971
2025-06-15 04:30:55+00:00,Waduhh ini beli BBRI sama TLKMnya di harga berapa deh? Nyeroknya pas di atas kayaknya ,1934106319432323506,in,"{'label': 'negative', 'score': 0.7733607888221741}",negative,0.7733607888221741
2025-06-15 04:27:40+00:00,@Saham_fess BBRI cutloss lalu avg down ke TLKM,1934105501614444638,in,"{'label': 'neutral', 'score': 0.9977874755859375}",neutral,0.9977874755859375
2025-06-15 04:02:42+00:00,@TradingDiary2 Bbri masi aman floating profit 10% kalo turun avg down aja dikit2,1934099219079676304,in,"{'label': 'neutral', 'score': 0.9117038249969482}",neutral,0.9117038249969482
2025-06-15 03:54:03+00:00,@Saham_fess Tergantung tujuan investasinya bang kalo sy pribadi maks loss 10% yg bs sy toleransi dan bukan holder jangka panjang. BBRI sy CL full ASII sy CL separo ,1934097041472561591,in,"{'label': 'neutral', 'score': 0.8136682510375977}",neutral,0.8136682510375977
2025-06-15 03:53:30+00:00,@Saham_fess bbri hold aja kalo bisa tambah muatan mumpung diskon cocok buat jangka panjang tlkm engga dulu sentimen nya lagi negatif aasi ok ko dia,1934096903333154932,in,"{'label': 'positive', 'score': 0.7069708108901978}",positive,0.7069708108901978
2025-06-15 03:48:42+00:00,@Saham_fess hold.. asii bbri bagi dividen 2x setahun,1934095696531210642,in,"{'label': 'neutral', 'score': 0.9975342750549316}",neutral,0.9975342750549316
2025-06-15 03:46:32+00:00,@Saham_fess Astra itu emiten yang survive di gempuran 98 dan krisis ekonomi 2008 BBRI juga bagus Average down jangka panjang aja sambil nunggu dividen dividennya pun gede kan Kalo telkom di average down juga trus jual ps udah balik modal / BEP,1934095152051855405,in,"{'label': 'positive', 'score': 0.5411233305931091}",positive,0.5411233305931091
2025-06-15 03:40:47+00:00,Harga saham bbri itu sebenarnya murah tp bisa lebih murah lg.,1934093706040373433,in,"{'label': 'neutral', 'score': 0.8906490206718445}",neutral,0.8906490206718445
2025-06-15 01:41:36+00:00,Ini bbri bbca sm bmandiri kompakan bgt melemahnya,1934063708889878533,in,"{'label': 'neutral', 'score': 0.9979767203330994}",neutral,0.9979767203330994
2025-06-15 01:11:16+00:00,IHSG digempur ABIS-ABISan semua FAKTOR: geopolitik ekonomisasi Prabowo keTakpastian Tarif Trump: CUAN BY JO bertahan tuh: tetap CUTE posit1F karena ketahanan 17 saham: ADRO AMRT ARTO BBCA BBRI BNII BREN BUMI BYAN DSSA ELSA EXCL INDY JSMR KAEF PGEO TLKM UNVR menjaga 25 saham,1934056077802512563,in,"{'label': 'neutral', 'score': 0.9972484707832336}",neutral,0.9972484707832336
2025-06-14 23:34:12+00:00,BERITA POPULER: Arah Baru Harga Emas hingga Transaksi Besar Saham BBRI https://t.co/kct6Zh9gEW via @InvestorID,1934031648049545704,in,"{'label': 'neutral', 'score': 0.9965519905090332}",neutral,0.9965519905090332
2025-06-14 13:27:37+00:00,https://t.co/udh7ry8aVH 337.440.100 #BBRI di harga Rp 3.950 per saham Rp 1 33 triliun.,1933878999224303989,in,"{'label': 'neutral', 'score': 0.9889203906059265}",neutral,0.9889203906059265
2025-06-14 12:55:35+00:00,hehe jarang yg bahas $bbca $bbri $bmri sementara terlupakan komoditas dan energi ya? masih pada punya? ada yg masih sangkut?,1933870935796601143,in,"{'label': 'negative', 'score': 0.9963094592094421}",negative,0.9963094592094421
2025-06-14 09:03:34+00:00,Transaksi Nego Jumbo Saham BBRI Target Harganya Segini https://t.co/7Cgfy5W7gx via @InvestorID,1933812549197480042,in,"{'label': 'neutral', 'score': 0.997765064239502}",neutral,0.997765064239502
2025-06-14 08:59:58+00:00,@fearlessbarb13 Banyak sih saham2 rutin bagi dividen yg cocok buat mereka yg mau dapatin financial independence. ITMG PTBA BNGA BBNI BBRI BMRI PTBA ADRO TUGU SPTO RALS BJTM BJBR MPMX ADMF NRCA TAPG DMAS TOTL. (List not exhausitve) Dividen yield saham2 di rata2 di atas bunga,1933811641872957869,in,"{'label': 'neutral', 'score': 0.9836233854293823}",neutral,0.9836233854293823
2025-06-14 07:42:39+00:00,@Mark_Wibowo Hai Sobat BRI masih ya. Promo special kartu kredit BRI di Traveloka saat ini masih berlaku dengan periode promo 1 April-31 Desember 2025. Terima kasih atas ketertarikannya terhadap produk promo BRI. Informasi lengkap promo silakan mengakses website https://t.co/VWDSTd8DKe.,1933792182780973195,in,"{'label': 'neutral', 'score': 0.954757571220398}",neutral,0.954757571220398
2025-06-14 07:25:34+00:00,BBRI BBCA BMRI dan BBNI Tertekan Sepekan Ini https://t.co/R9YDWO5L5d,1933787883393183848,in,"{'label': 'neutral', 'score': 0.987743616104126}",neutral,0.987743616104126
2025-06-14 04:40:47+00:00,@adirinaldfirman Hai Sobat BRI benar ya. Promo special kartu kredit BRI di Traveloka saat ini masih berlaku dengan periode promo 1 April-31 Desember 2025. Terima kasih atas ketertarikannya terhadap produk promo BRI. Informasi lengkap promo silakan mengakses website https://t.co/VWDSTd8DKe.,1933746417446584467,in,"{'label': 'neutral', 'score': 0.9319356083869934}",neutral,0.9319356083869934
2025-06-14 01:50:10+00:00,Rapor Dividen Jumbo BUMN BBRI TLKM PTBA Cs: Rasio Menanjak di Era Danantara https://t.co/MUn1rYcl9d,1933703477626347854,in,"{'label': 'neutral', 'score': 0.9986703395843506}",neutral,0.9986703395843506
2025-06-13 23:13:57+00:00,Kapan BBRI ke 5000an lg Ya Tuhan... udh brp lama nyangkut di 5000,1933664163815203240,in,"{'label': 'negative', 'score': 0.9895092248916626}",negative,0.9895092248916626
